activity_identifier,title,title_lang,description,description_lang,activity_status,activity_scope,default_currency,humanitarian,hierarchy,last_updated_datetime,xml_lang,reporting_org_ref,reporting_org_name,reporting_org_name_lang,reporting_org_type,reporting_org_secondary_reporter,planned_start_date,actual_start_date,planned_end_date,actual_end_date,recipient_country_code,recipient_country_percentage,recipient_country_name,recipient_country_lang,recipient_region_code,recipient_region_percentage,recipient_region_name,recipient_region_lang,collaboration_type,default_flow_type,default_finance_type,default_aid_type,default_tied_status,conditions_attached
XM-DAC-46008-cfa004990,Programa de Infraestructura Social y Económica en zonas marginadas,,"Se estima que la ejecución de inversiones sociales y de infraestructura beneficiará a la población marginada del país al favorecer el logro de objetivos específicos sectoriales que se pueden resumir así:  Transportes: Orientar los recursos del Estado en la perspectiva de vertebrar de manera interna y externa al país, beneficiando sobre todo a los habitantes que viven en zonas rurales y alejadas de las principales ciudades. El Gobierno Central continúa con la construcción de la red fundamental de carreteras, las Prefecturas se encargan de cofinanciar las mismas y construir carreteras de integración departamental y los Gobiernos Municipales de la vertebración local a través de la construcción y mantenimiento de caminos vecinales. Agricultura: Transformar la estructura de tenencia y de acceso a la tierra, de forma de superar, de manera permanente y sostenible, los problemas de pobreza de las poblaciones originarias e indígenas, logrando mayor eficiencia en el uso del potencial productivo del suelo para actividades agrícolas, pecuarias y agroforestales. Educación: Establecer un nuevo pacto social por una educación inclusiva, inter e intracultural, productiva, creativa, científica y transformadora. Energía: Restablecer el rol protagónico y estratégico del Estado en el desarrollo de la industria eléctrica, con el objeto de garantizar el suministro eléctrico, asegurando el acceso universal a este servicio en forma sostenible y con equidad social. Saneamiento: Incrementar sustancialmente el acceso a los servicios de agua potable, alcantarillado sanitario y saneamiento básico en general, en el marco de una gestión integral de los recursos hídricos y las cuencas, y de una gestión participativa y responsable de las instituciones prestadoras de servicios básicos. Salud: Posibilitar el acceso al 100% de la población al Sistema único, Intercultural y Comunitario de Salud, además del acceso a los servicios básicos, eliminando la desnutrición en niños menores de 5 años.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfa008756,Proyecto Eólico Talas de Maciel II Cadonal S.A.,,"El Proyecto Eólico Talas de Maciel II en Uruguay es desarrollado por CADONAL, propiedad de Atlántica Sustainable Infrastructure (cuyo mayor accionista es la empresa canadiense Algonquin Power and Utilities Corp), comenzó a operar en febrero de 2015 con una producción de 50 MW, bajo un contrato de compra-venta de energía (PPA) con Usinas y Transmisiones Eléctricas (UTE) hasta el año 2035.   El Proyecto consiste en la construcción, operación y mantenimiento de un parque eólico situado en Cerro Colorado en el Departamento de Flores, Uruguay, a ser desarrollado por la empresa Cadonal S.A. El lugar del proyecto se encuentra entre 130-180 metros sobre el nivel del mar a aproximadamente 20 Km de la ciudad de Trinidad y a 150 Km de Montevideo. El proyecto incluye la instalación de 25 turbo generadores de modelo Gamesa G97 de 2 MW cada una, sumando una capacidad instalada de 50 MW. ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,UY,,,,,,,,,,421,,,
XM-DAC-46008-cfa011537,Programa Sectorial de Enfoque Amplio para Apoyo a la Estrategia de Transformación e Inclusión Digital en Panamá,,"En función de los planes estratégicos, de las acciones previstas en el plan Panamá Digital y en la Agenda Digital 2020, el Programa se orienta a reconocer las acciones en el desarrollo del marco de políticas públicas e inversiones para el cierre de la brecha digital y la digitalización de los sectores público y productivo, específicamente con la producción e implementación de normas, planes, acuerdos internos e inversiones en los siguientes ejes de trabajo: (i) políticas públicas para la economía digital< (ii) transformación digital del Estado< (iii) desarrollo de industrias digitales< (iv) transformación digital para la productividad< y, (v) despliegue de Infraestructura de conectividad e inclusión digital.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PA,,,,,,,,,,421,,,
XM-DAC-46008-cfa011688,"Swap enfoque amplio en los sectores de vialidad secundaria y terciaria, agua de riego y drenaje",,"El Programa está conformado por cuatro componentes, cada uno de los cuales cuenta con acciones en los sectores de vialidad y agua de riego y drenaje, como son: 1. apoyar la planificación y regulación de materia vial y de riego y drenaje para contribuir a la implementación de acciones sectoriales, 2. Promover la implementación de herramientas de gestión sectorial, 3. Apoyar el fortalecimiento de capacidades a nivel provincial, 4. Generar estadísticas sectoriales.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa008744,"""Obras Complementarias Vía de integración de los valles """"Ruta Viva"""" Fases I y II""",,"La vía definida como “Ruta Viva” (ex “Ruta Sur”) es un eje importante de acceso desde y hacia el valle de Tumbaco y Cumbayá, para satisfacer la demanda de transporte de las parroquias nororientales de Quito, facilitar la conexión con el nuevo aeropuerto de Quito, y el ingreso y salida de la ciudad hacia la región oriental del Ecuador que, complementados con el sistema de vías existentes, permitirá reducir los costos de operación de los vehículos y ahorro de tiempo para los usuarios de la vía. La Ruta Viva está dividida en dos fases. La Fase I constituye el tramo comprendido entre el intercambiador Auquitas, en la Av. Simón Bolívar y la Urbanización La Primavera de 5,5 km de longitud, y la Fase II, corresponde al tramo que sigue desde la finalización de la Fase I hasta el Intercambiador Puembo (longitud de 7,055 km) y los puentes sobre los ríos Chiche y San Pedro.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,EC,,,,,,,,,,421,,,
XM-DAC-46008-cfa009646,Programa de apoyo a la planificación y gestión de la inversión pública,,"Esta operación busca impulsar de forma integral tres ámbitos de la gestión de la planificación y ejecución de la inversión pública, a saber: 1. Desarrollo del marco articulador entre el Sistema de Planificación y la Programación de la Inversión Pública en el corto y mediano plazo. 2. Fortalecimiento de la preinversión. 3. Gestión óptima de recursos, y política de concurrencia de recursos para la inversión y dotación de recursos de contrapartes. La implementación de los objetivos de esta política pública contribuirá a la determinación de mecanismos e instrumentos que promuevan el desarrollo y la gestión pública subnacional, en particular, municipal< el fortalecimiento de las capacidades para la estructuración de proyectos a diseño final (preinversión) contribuirá, a su vez, a la mejor ejecución de los recursos y la optimización, eficacia y eficiencia de la inversión pública a través de una planificación adecuada, priorizada en el Plan de Desarrollo Económico y Social (PDES) 2016-2020.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfa006959,Proy.Sist.Int.de Trans.Bogotá,,"""""""El Sistema Integrado de Transporte Masivo de Bogotá, Transmilenio, se ha concebido como la adaptación de 388 km de infraestructura vial de la ciudad para la circulación de autobuses articulados de alta capacidad a través de carriles de uso exclusivo. Su ejecución se ha diseñado por fases. Actualmente se encuentran en operación las Fases I y II, que incluyen los principales corredores y troncales de la ciudad. En la actualidad está en construcción la Fase III. La infraestructura está compuesta por: (i) corredores con carriles exclusivos para el tránsito de buses articulados< (ii) estaciones sencillas e intermedias a través de las cuales acceden los usuarios a los servicios troncales< (iii) portales localizados en puntos extremos de los corredores principales donde se realizan trasbordos entre los servicios troncales y alimentadores< (iv) infraestructura de acceso peatonal a estaciones como puentes y túneles< (v) patios para la operación, mantenimiento y estacionamiento del equipo rodante< y (vi) centro de control centralizado donde se realiza el monitoreo permanente de la operación.  Desde el punto de vista operativo, Transmilenio cuenta con 1.080 buses articulados que circulan por 84 km de vías troncales (correspondientes a las Fases I y II), y con 438 buses para la alimentación. La operación de los servicios troncales y alimentadores y el recaudo se delegó al sector privado a través de contratos de concesión. El recaudo se realiza a través de la venta de tarjetas inteligentes que son adquiridas por los usuarios a la entrada de las estaciones. El control de la operación es realizado por el ente gestor, Transmilenio S.A."""" """,,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,CO,,,,,,,,,,421,,,
XM-DAC-46008-cfa011578,Préstamo de Enfoque Sectorial Amplio para el Apoyo para el Plan Estratégico de Vacunación contra la COVID-19,,Adquirir y distribuir vacunas eficaces y seguras,,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa011948,PBL Apoyo Presupuestario,,"Los recursos de libre disponibilidad del préstamo estarán destinados a financiar: (i) cualesquiera de las asignaciones de créditos presupuestarios consignados en el Presupuesto General de la Nación, incluyendo, pero sin limitación, aquellos destinados a apoyar el programa de reformas de política consensuado contenido en la Matriz de Políticas, en cumplimiento con las normativas del país< y (ii) a solicitud del Prestatario, la comisión de financiamiento y los gastos de evaluación del préstamo CAF.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PY,,,,,,,,,,421,,,
XM-DAC-46008-cfa008640,Programa de Infraestructura de Saneamiento del Norte Grande II,,"El Programa está dirigido a la financiación de proyectos en municipios de la región del Norte Grande argentino, constituida por las provincias de Catamarca, Chaco, Corrientes, Formosa, Jujuy, Misiones, Salta, Santiago del Estero y Tucumán. El Programa tiene previsto la ejecución de los siguientes componentes: Componente 1. Obras, Inspección, Estudios y Mejora Operativa de Prestadores. Este componente incluye la elaboración de los estudios básicos y proyectos ejecutivos de ingeniería para las obras del Programa, la elaboración de planes directores, la contratación de la inspección técnica y ambiental de las obras, inversiones para mejorar la gestión operativa de los prestadores del servicio y la ejecución de las obras civiles para los proyectos seleccionados en el Programa. Componente 2. Auditoría del Programa. El Programa contempla la contratación de una auditoría independiente con el fin de auditar anualmente la ejecución del Programa durante el período de desembolso del préstamo. Esta auditoría deberá verificar la adecuada utilización de los recursos y los pagos efectuados con fondos del préstamo. Componente 3. Inspección y Gestión Ambiental. Este componente está destinado a cubrir los gastos de la inspección ambiental y acciones para mejorar la gestión y el manejo integral de los temas ambientales de cada uno de los proyectos. Componente 4. Comisión de Financiamiento y Gastos de Evaluación. Incluye la comisión de financiamiento de CAF y los gastos de evaluación del Programa.  ",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa012118,Reordenamiento Institucional y Financiero de ANCAP,,"El Proyecto consiste en dotar a ANCAP de los recursos suficientes para apoyar el reordenamiento de sus pasivos y de esta forma reducir la vulnerabilidad financiera de la empresa, así como para ejecutar iniciativas destinadas a mejorar la gestión financiera del grupo. El Proyecto se materializará mediante un convenio subsidiario entre el MEF y ANCAP que contendrá las medidas de gobierno corporativo y de gestión financiera que deberá tomar ANCAP para garantizar la sostenibilidad financiera de la empresa y prevenir escenarios de iliquidez y falta de solvencia.",,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,UY,,,,,,,,,,421,,,
